query_product,model,reranking,rank,recommended_product,similarity_score,final_score,rating,sold,trust_score,is_mall
Máy tính bảng HUAWEI MatePad 11.5 | 6GB+128GB | Màn Hình HUAWEI FullView 120 Hz | Bàn Phím Rời | Ứng Dụng Văn Phòng WPS 2.0 Chuẩn PC,Hybrid-SBERT,no,5,"Máy tính bảng P70 12 inch RAM 16GB ROM 1TB Android 13 15000mAh 24MP 48MP camera HD, Snapdragon 888, tần số quét cao 60Hz, hỗ trợ 4/5G, WiFi, Bluetooth, GPS và các tính năng khác, máy tính bảng giá rẻ, học tập, văn phòng, xem phim, chơi game.",0.6297,0.6826,5.0,18,0.5,0
Máy tính bảng HUAWEI MatePad 11.5 | 6GB+128GB | Màn Hình HUAWEI FullView 120 Hz | Bàn Phím Rời | Ứng Dụng Văn Phòng WPS 2.0 Chuẩn PC,Hybrid-SBERT,yes,1,Máy tính bảng Xiaomi Pad 8 Pro (8+128GB|8+256GB)| Pin 9.200mAh (typ) siêu lớn| Màn hình 3.2K 144Hz siêu sắc nét| Vi xử lý Snapdragon 8 Elite,0.9033,0.9772,5.0,0,0.7,1
Máy tính bảng HUAWEI MatePad 11.5 | 6GB+128GB | Màn Hình HUAWEI FullView 120 Hz | Bàn Phím Rời | Ứng Dụng Văn Phòng WPS 2.0 Chuẩn PC,Hybrid-SBERT,yes,2,Máy tính bảng Xiaomi Pad 8 (8+128GB|8+256GB)| Pin 9.200mAh (typ) siêu lớn| Màn hình 3.2K 144Hz siêu sắc nét| Vi xử lý Snapdragon 8s Gen 4,0.8517,0.9362,5.0,7,0.8,1
Máy tính bảng HUAWEI MatePad 11.5 | 6GB+128GB | Màn Hình HUAWEI FullView 120 Hz | Bàn Phím Rời | Ứng Dụng Văn Phòng WPS 2.0 Chuẩn PC,Hybrid-SBERT,yes,3,Máy tính bảng Xiaomi Pad 7 (8+128GB | 8+256GB) | Màn hình 3.2K 144Hz siêu rõ nét | HyperAI | Vi xử lí Snapdragon® 7+ Gen 3 Mobile Platform,0.7498,0.8397,4.89,196,0.85,1
Máy tính bảng HUAWEI MatePad 11.5 | 6GB+128GB | Màn Hình HUAWEI FullView 120 Hz | Bàn Phím Rời | Ứng Dụng Văn Phòng WPS 2.0 Chuẩn PC,Hybrid-SBERT,yes,4,"Xiaomi 15T | Thiết kế thân máy bo tròn thanh lịch | Màn hình 6.83"" bảo vệ mắt cùng tần số quét 120Hz | Xiaomi HyperAI | Sạc nhanh HyperCharge 67W | Pin bền bỉ 5500mAh (typ)",0.6609,0.735,5.0,34,0.7,1
Máy tính bảng HUAWEI MatePad 11.5 | 6GB+128GB | Màn Hình HUAWEI FullView 120 Hz | Bàn Phím Rời | Ứng Dụng Văn Phòng WPS 2.0 Chuẩn PC,Hybrid-SBERT,yes,5,"Máy tính bảng P70 12 inch RAM 16GB ROM 1TB Android 13 15000mAh 24MP 48MP camera HD, Snapdragon 888, tần số quét cao 60Hz, hỗ trợ 4/5G, WiFi, Bluetooth, GPS và các tính năng khác, máy tính bảng giá rẻ, học tập, văn phòng, xem phim, chơi game.",0.6297,0.6826,5.0,18,0.5,0
Máy tính bảng HUAWEI MatePad 11.5 | 6GB+128GB | Màn Hình HUAWEI FullView 120 Hz | Bàn Phím Rời | Ứng Dụng Văn Phòng WPS 2.0 Chuẩn PC,Hybrid-PhoBERT,no,1,Máy tính bảng Xiaomi Pad 8 Pro (8+128GB|8+256GB)| Pin 9.200mAh (typ) siêu lớn| Màn hình 3.2K 144Hz siêu sắc nét| Vi xử lý Snapdragon 8 Elite,0.8677,0.9416,5.0,0,0.7,1
Máy tính bảng HUAWEI MatePad 11.5 | 6GB+128GB | Màn Hình HUAWEI FullView 120 Hz | Bàn Phím Rời | Ứng Dụng Văn Phòng WPS 2.0 Chuẩn PC,Hybrid-PhoBERT,no,2,Điện thoại vivo Y04 (6GB+128GB) - Hàng Chính Hãng - 1 Đổi 1 Tháng Đầu Tiên - Bảo Hành 12 Tháng,0.8486,0.9225,5.0,0,0.7,1
Máy tính bảng HUAWEI MatePad 11.5 | 6GB+128GB | Màn Hình HUAWEI FullView 120 Hz | Bàn Phím Rời | Ứng Dụng Văn Phòng WPS 2.0 Chuẩn PC,Hybrid-PhoBERT,no,3,Apple iPhone 16 Pro 128GB - Chính Hãng (VN/A),0.8272,0.9011,5.0,0,0.7,1
Máy tính bảng HUAWEI MatePad 11.5 | 6GB+128GB | Màn Hình HUAWEI FullView 120 Hz | Bàn Phím Rời | Ứng Dụng Văn Phòng WPS 2.0 Chuẩn PC,Hybrid-PhoBERT,no,4,Máy tính bảng Xiaomi Pad 8 (8+128GB|8+256GB)| Pin 9.200mAh (typ) siêu lớn| Màn hình 3.2K 144Hz siêu sắc nét| Vi xử lý Snapdragon 8s Gen 4,0.8219,0.9064,5.0,7,0.8,1
Máy tính bảng HUAWEI MatePad 11.5 | 6GB+128GB | Màn Hình HUAWEI FullView 120 Hz | Bàn Phím Rời | Ứng Dụng Văn Phòng WPS 2.0 Chuẩn PC,Hybrid-PhoBERT,no,5,Apple iPhone 16 Plus 128GB - Chính Hãng (VN/A),0.8216,0.8955,5.0,0,0.7,1
Máy tính bảng HUAWEI MatePad 11.5 | 6GB+128GB | Màn Hình HUAWEI FullView 120 Hz | Bàn Phím Rời | Ứng Dụng Văn Phòng WPS 2.0 Chuẩn PC,Hybrid-PhoBERT,yes,1,Máy tính bảng Xiaomi Pad 8 Pro (8+128GB|8+256GB)| Pin 9.200mAh (typ) siêu lớn| Màn hình 3.2K 144Hz siêu sắc nét| Vi xử lý Snapdragon 8 Elite,0.8677,0.9416,5.0,0,0.7,1
Máy tính bảng HUAWEI MatePad 11.5 | 6GB+128GB | Màn Hình HUAWEI FullView 120 Hz | Bàn Phím Rời | Ứng Dụng Văn Phòng WPS 2.0 Chuẩn PC,Hybrid-PhoBERT,yes,2,Điện thoại vivo Y04 (6GB+128GB) - Hàng Chính Hãng - 1 Đổi 1 Tháng Đầu Tiên - Bảo Hành 12 Tháng,0.8486,0.9225,5.0,0,0.7,1
Máy tính bảng HUAWEI MatePad 11.5 | 6GB+128GB | Màn Hình HUAWEI FullView 120 Hz | Bàn Phím Rời | Ứng Dụng Văn Phòng WPS 2.0 Chuẩn PC,Hybrid-PhoBERT,yes,3,Máy tính bảng Xiaomi Pad 8 (8+128GB|8+256GB)| Pin 9.200mAh (typ) siêu lớn| Màn hình 3.2K 144Hz siêu sắc nét| Vi xử lý Snapdragon 8s Gen 4,0.8219,0.9064,5.0,7,0.8,1
Máy tính bảng HUAWEI MatePad 11.5 | 6GB+128GB | Màn Hình HUAWEI FullView 120 Hz | Bàn Phím Rời | Ứng Dụng Văn Phòng WPS 2.0 Chuẩn PC,Hybrid-PhoBERT,yes,4,Apple iPhone 16 Pro 128GB - Chính Hãng (VN/A),0.8272,0.9011,5.0,0,0.7,1
Máy tính bảng HUAWEI MatePad 11.5 | 6GB+128GB | Màn Hình HUAWEI FullView 120 Hz | Bàn Phím Rời | Ứng Dụng Văn Phòng WPS 2.0 Chuẩn PC,Hybrid-PhoBERT,yes,5,Apple iPhone 16 Plus 128GB - Chính Hãng (VN/A),0.8216,0.8955,5.0,0,0.7,1
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,TF-IDF,no,1,điện thoại V.V Y.93 Ram 6/128GB 2sim Pin trâu 4030 mAh,0.3098,0.3627,5.0,26,0.5,0
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,TF-IDF,no,2,"Điện thoại 4G giá rẻ Samsung Galaxy A51 2sim ram 6G/128G, Cấu hình Cao Chiến mọi Game mượt, Chụp ảnh đẹp, BSN",0.2739,0.3384,5.0,33,0.6,0
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,TF-IDF,no,3,Điện thoại oppo neo5 _a31. Điện thoại gia rẻ HÀNG CHÍNH HÃNG đã qua sử dụng,0.2716,0.3302,4.88,202,0.55,0
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,TF-IDF,no,4,"Điện thoại 5G giá rẻ Samsung Galaxy S10 5G 2sim ram 8G/256G, Cấu hình Cao Chiến mọi Game mượt, Chụp ảnh đẹp, BSM",0.2651,0.3027,4.49,69,0.4,0
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,TF-IDF,no,5,"điện thoại 4G Samsung Galaxy Note 9 ram 6G/128G Chính Hãng, Chiến Game mượt, Chụp ảnh siêu đẹp -CMMF",0.264,0.3222,4.91,50,0.55,0
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,TF-IDF,yes,1,iPhone 13 - Hàng Chính Hãng VN/A,0.2449,0.3949,4.89,6500,1.0,1
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,TF-IDF,yes,2,điện thoại V.V Y.93 Ram 6/128GB 2sim Pin trâu 4030 mAh,0.3098,0.3627,5.0,26,0.5,0
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,TF-IDF,yes,3,"Điện thoại Samsung Galaxy S25 Ultra (256GB | 512GB), Điện thoại AI, Tìm kiếm thông minh, Video camera đêm Nightography, S Pen đa nhiệm",0.2307,0.3541,4.93,5600,0.85,1
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,TF-IDF,yes,4,MacBook Air 2020 13.3 inch M1- Hàng Chính Hãng SA/A,0.2278,0.3511,4.85,3400,0.95,1
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,TF-IDF,yes,5,"Điện thoại Samsung Galaxy A26 5G (8/128GB), Mặt lưng kính, AI-Circle to Search, Camera HDR chụp đêm sáng rõ",0.2351,0.3493,4.95,5100,0.8,1
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,SBERT,no,1,điện thoại V.V Y.93 Ram 6/128GB 2sim Pin trâu 4030 mAh,0.9159,0.9688,5.0,26,0.5,0
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,SBERT,no,2,[HCM]Điện thoại LG G7 thinq cpu snap 845 ram 4gb bộ nhớ 64gb,0.8649,0.9201,4.75,0,0.55,0
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,SBERT,no,3,điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,0.8488,0.9016,5.0,9,0.5,0
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,SBERT,no,4,Điện thoại Y16 Ram 4G bộ nhớ 128GB Pin 5000 mAh máy chính hãng tặng kèm 1 ốp lưng,0.8308,0.8836,5.0,0,0.5,0
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,SBERT,no,5,"Điện thoại Cảm ứng Op A3 s 2sim Ram 6G/128G, màn 6.2inch,Camera siêu nét, Cày game.BẢO HÀNH 12 THÁNG",0.7944,0.8473,5.0,19,0.5,0
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,SBERT,yes,1,điện thoại V.V Y.93 Ram 6/128GB 2sim Pin trâu 4030 mAh,0.9159,0.9688,5.0,26,0.5,0
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,SBERT,yes,2,[HCM]Điện thoại LG G7 thinq cpu snap 845 ram 4gb bộ nhớ 64gb,0.8649,0.9201,4.75,0,0.55,0
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,SBERT,yes,3,điện thoại sony xperia 1 mark II 2 sim snap 865 ram 8gb 128gb 6.5 inch,0.8488,0.9016,5.0,9,0.5,0
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,SBERT,yes,4,Điện thoại Y16 Ram 4G bộ nhớ 128GB Pin 5000 mAh máy chính hãng tặng kèm 1 ốp lưng,0.8308,0.8836,5.0,0,0.5,0
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,SBERT,yes,5,"Điện thoại Cảm ứng Op A3 s 2sim Ram 6G/128G, màn 6.2inch,Camera siêu nét, Cày game.BẢO HÀNH 12 THÁNG",0.7944,0.8473,5.0,19,0.5,0
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,PhoBERT,no,1,Điện thoại Vivo Y11 6GB/128GB nguyên zin đẹp keng BH 12 tháng,0.9578,1.0137,4.8,23,0.55,0
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,PhoBERT,no,2,Điện thoại Xiaomi Mi 11 Lite 5G Rom Quốc tế tiếng Việt - Snapdragon 780G ram 8G 128G MSMS,0.9563,1.0031,4.74,93,0.45,0
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,PhoBERT,no,3,Điện thoại di động HTC Wildfire E3 lite (4GB/64GB) - Chính hãng,0.9542,1.0094,4.71,74,0.55,0
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,PhoBERT,no,4,Điện thoại Smartphone ZTE A35 Sieu Re RAM 4GB ROM 64GB -4G - MH 6.75inch- Pin 5000mAh,0.9522,1.0051,5.0,18,0.5,0
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,PhoBERT,no,5,"Điện thoại s.s A10 máy 2sim ram 2G/32G Chính Hãng, bảo hành 12 tháng tặng kèo sạc ốp",0.9518,1.0208,5.0,35,0.65,0
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,PhoBERT,yes,1,iPhone 13 - Hàng Chính Hãng VN/A,0.9404,1.0904,4.89,6500,1.0,1
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,PhoBERT,yes,2,Điện thoại Apple iPhone 17 Pro Max - Hàng Chính Hãng ZP/A,0.9483,1.0639,4.95,2300,0.95,1
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,PhoBERT,yes,3,MacBook Air 2020 13.3 inch M1- Hàng Chính Hãng SA/A,0.9395,1.0628,4.85,3400,0.95,1
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,PhoBERT,yes,4,"Điện thoại Samsung Galaxy A16 5G (4-128GB), màn hình Super AMOLED 6.7"", kháng bụi nước IP54, bền mượt 6 năm",0.9417,1.0455,4.92,3700,0.8,1
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,PhoBERT,yes,5,Điện thoại Apple iPhone 16 - Hàng Chính Hãng VN/A,0.9486,1.0429,4.93,883,0.85,1
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,Hybrid-SBERT,no,1,điện thoại V.V Y.93 Ram 6/128GB 2sim Pin trâu 4030 mAh,0.9834,1.0363,5.0,26,0.5,0
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,Hybrid-SBERT,no,2,Điện thoại oppo neo5 _a31. Điện thoại gia rẻ HÀNG CHÍNH HÃNG đã qua sử dụng,0.8535,0.9122,4.88,202,0.55,0
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,Hybrid-SBERT,no,3,Điện thoại Xiaomi Mi 11 Lite 5G Rom Quốc tế tiếng Việt - Snapdragon 780G ram 8G 128G MSMS,0.8441,0.8909,4.74,93,0.45,0
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,Hybrid-SBERT,no,4,Điện thoại Y16 Ram 4G bộ nhớ 128GB Pin 5000 mAh máy chính hãng tặng kèm 1 ốp lưng,0.8317,0.8845,5.0,0,0.5,0
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,Hybrid-SBERT,no,5,Điện thoại Vivo Y11 6GB/128GB nguyên zin đẹp keng BH 12 tháng,0.784,0.8399,4.8,23,0.55,0
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,Hybrid-SBERT,yes,1,điện thoại V.V Y.93 Ram 6/128GB 2sim Pin trâu 4030 mAh,0.9834,1.0363,5.0,26,0.5,0
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,Hybrid-SBERT,yes,2,Điện thoại oppo neo5 _a31. Điện thoại gia rẻ HÀNG CHÍNH HÃNG đã qua sử dụng,0.8535,0.9122,4.88,202,0.55,0
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,Hybrid-SBERT,yes,3,Điện thoại Xiaomi Mi 11 Lite 5G Rom Quốc tế tiếng Việt - Snapdragon 780G ram 8G 128G MSMS,0.8441,0.8909,4.74,93,0.45,0
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,Hybrid-SBERT,yes,4,Điện thoại Y16 Ram 4G bộ nhớ 128GB Pin 5000 mAh máy chính hãng tặng kèm 1 ốp lưng,0.8317,0.8845,5.0,0,0.5,0
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,Hybrid-SBERT,yes,5,Điện thoại Vivo Y11 6GB/128GB nguyên zin đẹp keng BH 12 tháng,0.784,0.8399,4.8,23,0.55,0
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,Hybrid-PhoBERT,no,1,Điện thoại oppo neo5 _a31. Điện thoại gia rẻ HÀNG CHÍNH HÃNG đã qua sử dụng,0.9297,0.9884,4.88,202,0.55,0
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,Hybrid-PhoBERT,no,2,Điện thoại Xiaomi Mi 11 Lite 5G Rom Quốc tế tiếng Việt - Snapdragon 780G ram 8G 128G MSMS,0.9239,0.9707,4.74,93,0.45,0
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,Hybrid-PhoBERT,no,3,Điện thoại di động HTC Wildfire E3 lite (4GB/64GB) - Chính hãng,0.9228,0.978,4.71,74,0.55,0
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,Hybrid-PhoBERT,no,4,điện thoại V.V Y.93 Ram 6/128GB 2sim Pin trâu 4030 mAh,0.913,0.9659,5.0,26,0.5,0
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,Hybrid-PhoBERT,no,5,"Điện thoại s.s A10 máy 2sim ram 2G/32G Chính Hãng, bảo hành 12 tháng tặng kèo sạc ốp",0.8884,0.9574,5.0,35,0.65,0
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,Hybrid-PhoBERT,yes,1,Điện thoại oppo neo5 _a31. Điện thoại gia rẻ HÀNG CHÍNH HÃNG đã qua sử dụng,0.9297,0.9884,4.88,202,0.55,0
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,Hybrid-PhoBERT,yes,2,Điện thoại di động HTC Wildfire E3 lite (4GB/64GB) - Chính hãng,0.9228,0.978,4.71,74,0.55,0
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,Hybrid-PhoBERT,yes,3,Điện thoại Xiaomi Mi 11 Lite 5G Rom Quốc tế tiếng Việt - Snapdragon 780G ram 8G 128G MSMS,0.9239,0.9707,4.74,93,0.45,0
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,Hybrid-PhoBERT,yes,4,điện thoại V.V Y.93 Ram 6/128GB 2sim Pin trâu 4030 mAh,0.913,0.9659,5.0,26,0.5,0
điện thoại VV Y.11 Ram 6/126GB Pin khủng 5000 mAh,Hybrid-PhoBERT,yes,5,"Điện thoại s.s A10 máy 2sim ram 2G/32G Chính Hãng, bảo hành 12 tháng tặng kèo sạc ốp",0.8884,0.9574,5.0,35,0.65,0
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,TF-IDF,no,1,[Trả góp 0%]Dell Latitide E6430 Core i7 2620M 8G SSD 128GB 14inch GIÁ RẺ,0.2283,0.2865,5.0,11,0.55,0
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,TF-IDF,no,2,"Máy tính bảng Fujitsu Arrows Tab Q738 Core i5-8350U, 8gb ram, 256gb SSD, 13.3” Full HD IPS cảm ứng đa điểm",0.2274,0.2805,5.0,41,0.5,0
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,TF-IDF,no,3,"Laptop 2020/mới 95-96% Dell Latitude 5300 i5 8265U vPro/ 8GB/ 256GB SSD/ 13.3"" / Win 10Pro/ Pin3-5h",0.2229,0.2812,4.94,114,0.55,0
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,TF-IDF,no,4,"Máy tính bảng Fujitsu Q508 Atom X7-z8750, 4gb ram, 128gb SSD, 10.1” Full HD cảm ứng",0.2226,0.2813,5.0,53,0.55,0
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,TF-IDF,no,5,IDEA-CASE | Máy Tính Bảng 2 Trong 1 H3 Windows 10 Màn Hình 8 Inch,0.2209,0.2791,5.0,0,0.55,0
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,TF-IDF,yes,1,[Trả góp 0%]Dell Latitide E6430 Core i7 2620M 8G SSD 128GB 14inch GIÁ RẺ,0.2283,0.2865,5.0,11,0.55,0
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,TF-IDF,yes,2,"Máy tính bảng Fujitsu Q508 Atom X7-z8750, 4gb ram, 128gb SSD, 10.1” Full HD cảm ứng",0.2226,0.2813,5.0,53,0.55,0
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,TF-IDF,yes,3,"Laptop 2020/mới 95-96% Dell Latitude 5300 i5 8265U vPro/ 8GB/ 256GB SSD/ 13.3"" / Win 10Pro/ Pin3-5h",0.2229,0.2812,4.94,114,0.55,0
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,TF-IDF,yes,4,"Máy tính bảng Fujitsu Arrows Tab Q738 Core i5-8350U, 8gb ram, 256gb SSD, 13.3” Full HD IPS cảm ứng đa điểm",0.2274,0.2805,5.0,41,0.5,0
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,TF-IDF,yes,5,IDEA-CASE | Máy Tính Bảng 2 Trong 1 H3 Windows 10 Màn Hình 8 Inch,0.2209,0.2791,5.0,0,0.55,0
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,SBERT,no,1,Laptop cũ giá rẻ core i3 i5 ram 4gb 8gb,0.8399,0.8927,5.0,0,0.5,0
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,SBERT,no,2,"Laptop HP 830g5, core i5 gen 8, ram 8gb, ssd 256gb, màn hình 13.3 inch fhd",0.8236,0.8764,5.0,0,0.5,0
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,SBERT,no,3,Laptop văn phòng chiến game nhẹ tốt giá rẻ đời cao,0.8227,0.8293,2.0,0,0.4,0
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,SBERT,no,4,"Laptop Dell Latitude 7390, E7390 màn hình 13.3 Full HD cảm ứng cao cấp, Core i7, Ram 8gb, ổ cứng SSD 256gb, laptop siêu lướt cao cấp zin 99%",0.816,0.8688,5.0,5,0.5,0
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,SBERT,no,5,"Laptop HP Elipbook 8570P Core i7-3540M, 16gb Ram, 256gb SSD, 15.6inch Full HD vỏ nhôm siêu bền",0.8119,0.8588,4.5,5,0.5,0
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,SBERT,yes,1,Laptop cũ giá rẻ core i3 i5 ram 4gb 8gb,0.8399,0.8927,5.0,0,0.5,0
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,SBERT,yes,2,"Laptop HP 830g5, core i5 gen 8, ram 8gb, ssd 256gb, màn hình 13.3 inch fhd",0.8236,0.8764,5.0,0,0.5,0
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,SBERT,yes,3,"Laptop Dell Latitude 7390, E7390 màn hình 13.3 Full HD cảm ứng cao cấp, Core i7, Ram 8gb, ổ cứng SSD 256gb, laptop siêu lướt cao cấp zin 99%",0.816,0.8688,5.0,5,0.5,0
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,SBERT,yes,4,"Laptop Asus VivoBook S Flip 14 TP3402 Core i7-12700H, 24gb Ram, 1tb SSD NVME, màn 14inch Full HD cảm ứng gập 360 độ",0.8057,0.8638,5.0,8,0.55,0
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,SBERT,yes,5,"Laptop Nec VersaPro VK17 Core i7-4500U, 4gb Ram, 128gb SSD 13.3inch 2K HD IPS vỏ nhôm magie siêu mỏng nhẹ 800gram",0.8088,0.8611,4.5,16,0.55,0
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,PhoBERT,no,1,Laptop 15.6 inch HP Probook 450 G5 - Intel Core i5-7200U Ram 8gb SSD 256 Pin>4h,0.9491,1.0021,5.0,35,0.5,0
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,PhoBERT,no,2,Laptop HP 4730S i5/HDD1000G/8G Hàng Nhập Khẩu Japan Giá sinh viên full box sự lựa chọn thông minh,0.9451,0.9979,5.0,0,0.5,0
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,PhoBERT,no,3,[Trả góp 0%]Dell Latitide E6430 Core i7 2620M 8G SSD 128GB 14inch GIÁ RẺ,0.9446,1.0028,5.0,11,0.55,0
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,PhoBERT,no,4,"Laptop Nec VersaPro VK17 Core i7-4500U, 4gb Ram, 128gb SSD 13.3inch 2K HD IPS vỏ nhôm magie siêu mỏng nhẹ 800gram",0.9428,0.9951,4.5,16,0.55,0
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,PhoBERT,no,5,"Laptop nhập khẩu mỹ Asus B53E Core i5, ram 6GB, 256GB SSD, cấu hình cao chơi game ổn",0.9402,0.993,5.0,0,0.5,0
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,PhoBERT,yes,1,Điện thoại Apple iPhone 17 Pro Max - Hàng Chính Hãng ZP/A,0.9278,1.0434,4.95,2300,0.95,1
Laptop mini Lenovo Miix 320 310 210 D330 D335 window 10 lai máy tính bảng ổ cứng SSD màn hình cảm ứng cực mượt,PhoBERT,yes,2,Máy tính bảng Apple iPad 11 (A16) WiFi - Hàng Chính Hãng ZA/A,0.9344,1.0263,4.78,721,0.85,1
